tau,mag_triple,mag_bin_q4,mag_bin_q2
1.6263125263e+00,1.1078417342e+00,1.1078331044e+00,1.1078357099e+00
1.6263925279e+00,1.1078276299e+00,1.1078189990e+00,1.1078216047e+00
1.6264725295e+00,1.1078135279e+00,1.1078048959e+00,1.1078075017e+00
1.6265525311e+00,1.1077994281e+00,1.1077907950e+00,1.1077934009e+00
1.6266325327e+00,1.1077853305e+00,1.1077766962e+00,1.1077793024e+00
1.6267125343e+00,1.1077712352e+00,1.1077625997e+00,1.1077652060e+00
1.6267925359e+00,1.1077571420e+00,1.1077485055e+00,1.1077511119e+00
1.6268725375e+00,1.1077430510e+00,1.1077344134e+00,1.1077370200e+00
1.6269525391e+00,1.1077289623e+00,1.1077203235e+00,1.1077229302e+00
1.6270325407e+00,1.1077148758e+00,1.1077062359e+00,1.1077088427e+00
1.6271125423e+00,1.1077007915e+00,1.1076921504e+00,1.1076947575e+00
1.6271925439e+00,1.1076867094e+00,1.1076780672e+00,1.1076806744e+00
1.6272725455e+00,1.1076726295e+00,1.1076639862e+00,1.1076665935e+00
1.6273525471e+00,1.1076585518e+00,1.1076499074e+00,1.1076525149e+00
1.6274325487e+00,1.1076444763e+00,1.1076358308e+00,1.1076384384e+00
1.6275125503e+00,1.1076304031e+00,1.1076217564e+00,1.1076243642e+00
1.6275925519e+00,1.1076163320e+00,1.1076076842e+00,1.1076102921e+00
1.6276725535e+00,1.1076022632e+00,1.1075936143e+00,1.1075962223e+00
1.6277525551e+00,1.1075881966e+00,1.1075795465e+00,1.1075821547e+00
1.6278325567e+00,1.1075741321e+00,1.1075654809e+00,1.1075680893e+00
1.6279125583e+00,1.1075600699e+00,1.1075514176e+00,1.1075540261e+00
1.6279925599e+00,1.1075460099e+00,1.1075373565e+00,1.1075399651e+00
1.6280725615e+00,1.1075319521e+00,1.1075232975e+00,1.1075259064e+00
1.6281525631e+00,1.1075178965e+00,1.1075092408e+00,1.1075118498e+00
1.6282325647e+00,1.1075038431e+00,1.1074951863e+00,1.1074977954e+00
1.6283125663e+00,1.1074897919e+00,1.1074811340e+00,1.1074837433e+00
1.6283925679e+00,1.1074757430e+00,1.1074670839e+00,1.1074696933e+00
1.6284725695e+00,1.1074616962e+00,1.1074530360e+00,1.1074556456e+00
1.6285525711e+00,1.1074476516e+00,1.1074389903e+00,1.1074416000e+00
1.6286325727e+00,1.1074336093e+00,1.1074249468e+00,1.1074275567e+00
1.6287125743e+00,1.1074195691e+00,1.1074109055e+00,1.1074135155e+00
1.6287925759e+00,1.1074055311e+00,1.1073968665e+00,1.1073994766e+00
1.6288725775e+00,1.1073914954e+00,1.1073828296e+00,1.1073854399e+00
1.6289525791e+00,1.1073774618e+00,1.1073687949e+00,1.1073714053e+00
1.6290325807e+00,1.1073634305e+00,1.1073547624e+00,1.1073573730e+00
1.6291125823e+00,1.1073494013e+00,1.1073407322e+00,1.1073433429e+00
1.6291925839e+00,1.1073353744e+00,1.1073267041e+00,1.1073293150e+00
1.6292725855e+00,1.1073213496e+00,1.1073126782e+00,1.1073152892e+00
1.6293525871e+00,1.1073073271e+00,1.1072986545e+00,1.1073012657e+00
1.6294325887e+00,1.1072933067e+00,1.1072846331e+00,1.1072872444e+00
1.6295125903e+00,1.1072792886e+00,1.1072706138e+00,1.1072732253e+00
1.6295925919e+00,1.1072652726e+00,1.1072565967e+00,1.1072592083e+00
1.6296725935e+00,1.1072512589e+00,1.1072425819e+00,1.1072451936e+00
1.6297525951e+00,1.1072372473e+00,1.1072285692e+00,1.1072311811e+00
1.6298325967e+00,1.1072232380e+00,1.1072145587e+00,1.1072171708e+00
1.6299125983e+00,1.1072092308e+00,1.1072005505e+00,1.1072031626e+00
1.6299925999e+00,1.1071952259e+00,1.1071865444e+00,1.1071891567e+00
1.6300726015e+00,1.1071812231e+00,1.1071725405e+00,1.1071751530e+00
1.6301526031e+00,1.1071672225e+00,1.1071585388e+00,1.1071611514e+00
1.6302326047e+00,1.1071532242e+00,1.1071445393e+00,1.1071471521e+00
1.6303126063e+00,1.1071392280e+00,1.1071305420e+00,1.1071331549e+00
1.6303926079e+00,1.1071252340e+00,1.1071165469e+00,1.1071191600e+00
1.6304726095e+00,1.1071112422e+00,1.1071025540e+00,1.1071051672e+00
1.6305526111e+00,1.1070972527e+00,1.1070885633e+00,1.1070911767e+00
1.6306326127e+00,1.1070832653e+00,1.1070745748e+00,1.1070771883e+00
1.6307126143e+00,1.1070692801e+00,1.1070605885e+00,1.1070632021e+00
1.6307926159e+00,1.1070552970e+00,1.1070466044e+00,1.1070492181e+00
1.6308726175e+00,1.1070413162e+00,1.1070326224e+00,1.1070352364e+00
1.6309526191e+00,1.1070273376e+00,1.1070186427e+00,1.1070212568e+00
1.6310326207e+00,1.1070133612e+00,1.1070046651e+00,1.1070072793e+00
1.6311126223e+00,1.1069993869e+00,1.1069906898e+00,1.1069933041e+00
1.6311926239e+00,1.1069854149e+00,1.1069767166e+00,1.1069793311e+00
1.6312726255e+00,1.1069714450e+00,1.1069627456e+00,1.1069653603e+00
1.6313526271e+00,1.1069574774e+00,1.1069487769e+00,1.1069513916e+00
1.6314326287e+00,1.1069435119e+00,1.1069348103e+00,1.1069374252e+00
1.6315126303e+00,1.1069295486e+00,1.1069208459e+00,1.1069234609e+00
1.6315926319e+00,1.1069155875e+00,1.1069068836e+00,1.1069094989e+00
1.6316726335e+00,1.1069016286e+00,1.1068929236e+00,1.1068955390e+00
1.6317526351e+00,1.1068876719e+00,1.1068789658e+00,1.1068815813e+00
1.6318326367e+00,1.1068737173e+00,1.1068650101e+00,1.1068676258e+00
1.6319126383e+00,1.1068597650e+00,1.1068510567e+00,1.1068536725e+00
1.6319926399e+00,1.1068458148e+00,1.1068371054e+00,1.1068397213e+00
1.6320726415e+00,1.1068318668e+00,1.1068231563e+00,1.1068257724e+00
1.6321526431e+00,1.1068179211e+00,1.1068092094e+00,1.1068118256e+00
1.6322326447e+00,1.1068039775e+00,1.1067952647e+00,1.1067978810e+00
1.6323126463e+00,1.1067900360e+00,1.1067813222e+00,1.1067839387e+00
1.6323926479e+00,1.1067760968e+00,1.1067673818e+00,1.1067699985e+00
1.6324726495e+00,1.1067621598e+00,1.1067534437e+00,1.1067560604e+00
1.6325526511e+00,1.1067482249e+00,1.1067395077e+00,1.1067421246e+00
1.6326326527e+00,1.1067342922e+00,1.1067255739e+00,1.1067281910e+00
1.6327126543e+00,1.1067203617e+00,1.1067116423e+00,1.1067142595e+00
1.6327926559e+00,1.1067064334e+00,1.1066977129e+00,1.1067003302e+00
1.6328726575e+00,1.1066925073e+00,1.1066837856e+00,1.1066864031e+00
1.6329526591e+00,1.1066785833e+00,1.1066698606e+00,1.1066724782e+00
1.6330326607e+00,1.1066646616e+00,1.1066559377e+00,1.1066585555e+00
1.6331126623e+00,1.1066507420e+00,1.1066420170e+00,1.1066446349e+00
1.6331926639e+00,1.1066368246e+00,1.1066280985e+00,1.1066307165e+00
1.6332726655e+00,1.1066229094e+00,1.1066141821e+00,1.1066168003e+00
1.6333526671e+00,1.1066089963e+00,1.1066002680e+00,1.1066028863e+00
1.6334326687e+00,1.1065950855e+00,1.1065863560e+00,1.1065889745e+00
1.6335126703e+00,1.1065811768e+00,1.1065724462e+00,1.1065750648e+00
1.6335926719e+00,1.1065672703e+00,1.1065585386e+00,1.1065611574e+00
1.6336726735e+00,1.1065533660e+00,1.1065446332e+00,1.1065472521e+00
1.6337526751e+00,1.1065394638e+00,1.1065307299e+00,1.1065333490e+00
1.6338326767e+00,1.1065255639e+00,1.1065168288e+00,1.1065194480e+00
1.6339126783e+00,1.1065116661e+00,1.1065029299e+00,1.1065055493e+00
1.6339926799e+00,1.1064977705e+00,1.1064890332e+00,1.1064916527e+00
1.6340726815e+00,1.1064838770e+00,1.1064751387e+00,1.1064777583e+00
1.6341526831e+00,1.1064699858e+00,1.1064612463e+00,1.1064638661e+00
1.6342326847e+00,1.1064560967e+00,1.1064473561e+00,1.1064499760e+00
1.6343126863e+00,1.1064422098e+00,1.1064334681e+00,1.1064360881e+00
1.6343926879e+00,1.1064283250e+00,1.1064195823e+00,1.1064222024e+00
1.6344726895e+00,1.1064144425e+00,1.1064056986e+00,1.1064083189e+00
1.6345526911e+00,1.1064005621e+00,1.1063918171e+00,1.1063944375e+00
1.6346326927e+00,1.1063866839e+00,1.1063779378e+00,1.1063805584e+00
1.6347126943e+00,1.1063728078e+00,1.1063640606e+00,1.1063666814e+00
1.6347926959e+00,1.1063589340e+00,1.1063501857e+00,1.1063528065e+00
1.6348726975e+00,1.1063450623e+00,1.1063363129e+00,1.1063389339e+00
1.6349526991e+00,1.1063311928e+00,1.1063224422e+00,1.1063250634e+00
1.6350327007e+00,1.1063173254e+00,1.1063085738e+00,1.1063111951e+00
1.6351127023e+00,1.1063034603e+00,1.1062947075e+00,1.1062973289e+00
1.6351927039e+00,1.1062895972e+00,1.1062808434e+00,1.1062834649e+00
1.6352727055e+00,1.1062757364e+00,1.1062669815e+00,1.1062696031e+00
1.6353527071e+00,1.1062618778e+00,1.1062531217e+00,1.1062557435e+00
1.6354327087e+00,1.1062480213e+00,1.1062392641e+00,1.1062418861e+00
1.6355127103e+00,1.1062341669e+00,1.1062254087e+00,1.1062280308e+00
1.6355927119e+00,1.1062203148e+00,1.1062115554e+00,1.1062141776e+00
1.6356727135e+00,1.1062064648e+00,1.1061977043e+00,1.1062003267e+00
1.6357527151e+00,1.1061926170e+00,1.1061838554e+00,1.1061864779e+00
1.6358327167e+00,1.1061787713e+00,1.1061700086e+00,1.1061726313e+00
1.6359127183e+00,1.1061649278e+00,1.1061561640e+00,1.1061587868e+00
1.6359927199e+00,1.1061510865e+00,1.1061423216e+00,1.1061449446e+00
1.6360727215e+00,1.1061372474e+00,1.1061284814e+00,1.1061311044e+00
1.6361527231e+00,1.1061234104e+00,1.1061146433e+00,1.1061172665e+00
1.6362327247e+00,1.1061095756e+00,1.1061008074e+00,1.1061034307e+00
1.6363127263e+00,1.1060957429e+00,1.1060869736e+00,1.1060895971e+00
1.6363927279e+00,1.1060819124e+00,1.1060731420e+00,1.1060757656e+00
1.6364727295e+00,1.1060680841e+00,1.1060593126e+00,1.1060619363e+00
1.6365527311e+00,1.1060542580e+00,1.1060454853e+00,1.1060481092e+00
1.6366327327e+00,1.1060404340e+00,1.1060316602e+00,1.1060342843e+00
1.6367127343e+00,1.1060266121e+00,1.1060178373e+00,1.1060204615e+00
1.6367927359e+00,1.1060127925e+00,1.1060040165e+00,1.1060066408e+00
1.6368727375e+00,1.1059989750e+00,1.1059901979e+00,1.1059928224e+00
1.6369527391e+00,1.1059851596e+00,1.1059763815e+00,1.1059790061e+00
1.6370327407e+00,1.1059713465e+00,1.1059625672e+00,1.1059651919e+00
1.6371127423e+00,1.1059575354e+00,1.1059487551e+00,1.1059513799e+00
1.6371927439e+00,1.1059437266e+00,1.1059349451e+00,1.1059375701e+00
1.6372727455e+00,1.1059299199e+00,1.1059211373e+00,1.1059237625e+00
1.6373527471e+00,1.1059161154e+00,1.1059073317e+00,1.1059099570e+00
1.6374327487e+00,1.1059023130e+00,1.1058935282e+00,1.1058961536e+00
1.6375127503e+00,1.1058885128e+00,1.1058797269e+00,1.1058823524e+00
1.6375927519e+00,1.1058747147e+00,1.1058659278e+00,1.1058685534e+00
1.6376727535e+00,1.1058609188e+00,1.1058521308e+00,1.1058547566e+00
1.6377527551e+00,1.1058471251e+00,1.1058383359e+00,1.1058409618e+00
1.6378327567e+00,1.1058333335e+00,1.1058245433e+00,1.1058271693e+00
1.6379127583e+00,1.1058195441e+00,1.1058107527e+00,1.1058133789e+00
1.6379927599e+00,1.1058057568e+00,1.1057969644e+00,1.1057995907e+00
1.6380727615e+00,1.1057919717e+00,1.1057831782e+00,1.1057858046e+00
1.6381527631e+00,1.1057781888e+00,1.1057693941e+00,1.1057720207e+00
1.6382327647e+00,1.1057644080e+00,1.1057556122e+00,1.1057582389e+00
1.6383127663e+00,1.1057506293e+00,1.1057418325e+00,1.1057444593e+00
1.6383927679e+00,1.1057368528e+00,1.1057280549e+00,1.1057306819e+00
1.6384727695e+00,1.1057230785e+00,1.1057142795e+00,1.1057169066e+00
1.6385527711e+00,1.1057093063e+00,1.1057005062e+00,1.1057031334e+00
1.6386327727e+00,1.1056955363e+00,1.1056867351e+00,1.1056893625e+00
1.6387127743e+00,1.1056817684e+00,1.1056729661e+00,1.1056755936e+00
1.6387927759e+00,1.1056680027e+00,1.1056591993e+00,1.1056618269e+00
1.6388727775e+00,1.1056542392e+00,1.1056454346e+00,1.1056480624e+00
1.6389527791e+00,1.1056404777e+00,1.1056316721e+00,1.1056343000e+00
1.6390327807e+00,1.1056267185e+00,1.1056179118e+00,1.1056205398e+00
1.6391127823e+00,1.1056129614e+00,1.1056041536e+00,1.1056067818e+00
1.6391927839e+00,1.1055992064e+00,1.1055903975e+00,1.1055930258e+00
1.6392727855e+00,1.1055854536e+00,1.1055766436e+00,1.1055792721e+00
1.6393527871e+00,1.1055717030e+00,1.1055628919e+00,1.1055655205e+00
1.6394327887e+00,1.1055579545e+00,1.1055491423e+00,1.1055517710e+00
1.6395127903e+00,1.1055442081e+00,1.1055353948e+00,1.1055380237e+00
1.6395927919e+00,1.1055304639e+00,1.1055216495e+00,1.1055242785e+00
1.6396727935e+00,1.1055167219e+00,1.1055079064e+00,1.1055105355e+00
1.6397527951e+00,1.1055029819e+00,1.1054941654e+00,1.1054967946e+00
1.6398327967e+00,1.1054892442e+00,1.1054804265e+00,1.1054830559e+00
1.6399127983e+00,1.1054755086e+00,1.1054666898e+00,1.1054693193e+00
1.6399927999e+00,1.1054617751e+00,1.1054529552e+00,1.1054555849e+00
1.6400728015e+00,1.1054480438e+00,1.1054392228e+00,1.1054418526e+00
1.6401528031e+00,1.1054343146e+00,1.1054254926e+00,1.1054281225e+00
1.6402328047e+00,1.1054205876e+00,1.1054117645e+00,1.1054143945e+00
1.6403128063e+00,1.1054068627e+00,1.1053980385e+00,1.1054006687e+00
1.6403928079e+00,1.1053931400e+00,1.1053843147e+00,1.1053869450e+00
1.6404728095e+00,1.1053794194e+00,1.1053705930e+00,1.1053732234e+00
1.6405528111e+00,1.1053657010e+00,1.1053568734e+00,1.1053595040e+00
1.6406328127e+00,1.1053519847e+00,1.1053431560e+00,1.1053457867e+00
1.6407128143e+00,1.1053382705e+00,1.1053294408e+00,1.1053320716e+00
1.6407928159e+00,1.1053245585e+00,1.1053157277e+00,1.1053183587e+00
1.6408728175e+00,1.1053108486e+00,1.1053020167e+00,1.1053046478e+00
1.6409528191e+00,1.1052971409e+00,1.1052883079e+00,1.1052909391e+00
1.6410328207e+00,1.1052834353e+00,1.1052746012e+00,1.1052772326e+00
1.6411128223e+00,1.1052697319e+00,1.1052608967e+00,1.1052635282e+00
1.6411928239e+00,1.1052560306e+00,1.1052471943e+00,1.1052498259e+00
1.6412728255e+00,1.1052423314e+00,1.1052334941e+00,1.1052361258e+00
1.6413528271e+00,1.1052286344e+00,1.1052197960e+00,1.1052224278e+00
1.6414328287e+00,1.1052149395e+00,1.1052061000e+00,1.1052087320e+00
1.6415128303e+00,1.1052012468e+00,1.1051924062e+00,1.1051950383e+00
1.6415928319e+00,1.1051875562e+00,1.1051787145e+00,1.1051813467e+00
1.6416728335e+00,1.1051738677e+00,1.1051650249e+00,1.1051676573e+00
1.6417528351e+00,1.1051601814e+00,1.1051513375e+00,1.1051539700e+00
1.6418328367e+00,1.1051464972e+00,1.1051376522e+00,1.1051402849e+00
1.6419128383e+00,1.1051328152e+00,1.1051239691e+00,1.1051266019e+00
1.6419928399e+00,1.1051191353e+00,1.1051102881e+00,1.1051129210e+00
1.6420728415e+00,1.1051054575e+00,1.1050966093e+00,1.1050992423e+00
1.6421528431e+00,1.1050917819e+00,1.1050829325e+00,1.1050855657e+00
1.6422328447e+00,1.1050781084e+00,1.1050692579e+00,1.1050718912e+00
1.6423128463e+00,1.1050644370e+00,1.1050555855e+00,1.1050582189e+00
1.6423928479e+00,1.1050507678e+00,1.1050419152e+00,1.1050445487e+00
1.6424728495e+00,1.1050371007e+00,1.1050282470e+00,1.1050308807e+00
1.6425528511e+00,1.1050234357e+00,1.1050145810e+00,1.1050172148e+00
1.6426328527e+00,1.1050097729e+00,1.1050009171e+00,1.1050035510e+00
1.6427128543e+00,1.1049961122e+00,1.1049872553e+00,1.1049898893e+00
1.6427928559e+00,1.1049824537e+00,1.1049735956e+00,1.1049762298e+00
1.6428728575e+00,1.1049687973e+00,1.1049599381e+00,1.1049625725e+00
1.6429528591e+00,1.1049551430e+00,1.1049462828e+00,1.1049489172e+00
1.6430328607e+00,1.1049414908e+00,1.1049326295e+00,1.1049352641e+00
1.6431128623e+00,1.1049278408e+00,1.1049189784e+00,1.1049216131e+00
1.6431928639e+00,1.1049141929e+00,1.1049053294e+00,1.1049079643e+00
1.6432728655e+00,1.1049005471e+00,1.1048916826e+00,1.1048943175e+00
1.6433528671e+00,1.1048869035e+00,1.1048780379e+00,1.1048806730e+00
1.6434328687e+00,1.1048732620e+00,1.1048643953e+00,1.1048670305e+00
1.6435128703e+00,1.1048596227e+00,1.1048507548e+00,1.1048533902e+00
1.6435928719e+00,1.1048459854e+00,1.1048371165e+00,1.1048397520e+00
1.6436728735e+00,1.1048323503e+00,1.1048234803e+00,1.1048261159e+00
1.6437528751e+00,1.1048187173e+00,1.1048098463e+00,1.1048124820e+00
1.6438328767e+00,1.1048050865e+00,1.1047962143e+00,1.1047988502e+00
1.6439128783e+00,1.1047914578e+00,1.1047825845e+00,1.1047852205e+00
1.6439928799e+00,1.1047778312e+00,1.1047689568e+00,1.1047715929e+00
1.6440728815e+00,1.1047642067e+00,1.1047553313e+00,1.1047579675e+00
1.6441528831e+00,1.1047505844e+00,1.1047417079e+00,1.1047443442e+00
1.6442328847e+00,1.1047369641e+00,1.1047280866e+00,1.1047307230e+00
1.6443128863e+00,1.1047233460e+00,1.1047144674e+00,1.1047171040e+00
1.6443928879e+00,1.1047097301e+00,1.1047008503e+00,1.1047034871e+00
1.6444728895e+00,1.1046961163e+00,1.1046872354e+00,1.1046898723e+00
1.6445528911e+00,1.1046825045e+00,1.1046736226e+00,1.1046762596e+00
1.6446328927e+00,1.1046688950e+00,1.1046600120e+00,1.1046626491e+00
1.6447128943e+00,1.1046552875e+00,1.1046464034e+00,1.1046490407e+00
1.6447928959e+00,1.1046416822e+00,1.1046327970e+00,1.1046354344e+00
1.6448728975e+00,1.1046280789e+00,1.1046191927e+00,1.1046218302e+00
1.6449528991e+00,1.1046144778e+00,1.1046055905e+00,1.1046082281e+00
1.6450329007e+00,1.1046008789e+00,1.1045919905e+00,1.1045946282e+00
1.6451129023e+00,1.1045872820e+00,1.1045783925e+00,1.1045810304e+00
1.6451929039e+00,1.1045736873e+00,1.1045647967e+00,1.1045674347e+00
1.6452729055e+00,1.1045600947e+00,1.1045512031e+00,1.1045538412e+00
1.6453529071e+00,1.1045465042e+00,1.1045376115e+00,1.1045402497e+00
1.6454329087e+00,1.1045329159e+00,1.1045240221e+00,1.1045266604e+00
1.6455129103e+00,1.1045193296e+00,1.1045104347e+00,1.1045130732e+00
1.6455929119e+00,1.1045057455e+00,1.1044968495e+00,1.1044994881e+00
1.6456729135e+00,1.1044921635e+00,1.1044832665e+00,1.1044859052e+00
1.6457529151e+00,1.1044785836e+00,1.1044696855e+00,1.1044723243e+00
1.6458329167e+00,1.1044650059e+00,1.1044561066e+00,1.1044587456e+00
1.6459129183e+00,1.1044514302e+00,1.1044425299e+00,1.1044451690e+00
1.6459929199e+00,1.1044378567e+00,1.1044289553e+00,1.1044315946e+00
1.6460729215e+00,1.1044242853e+00,1.1044153828e+00,1.1044180222e+00
1.6461529231e+00,1.1044107160e+00,1.1044018125e+00,1.1044044519e+00
1.6462329247e+00,1.1043971488e+00,1.1043882442e+00,1.1043908838e+00
1.6463129263e+00,1.1043835838e+00,1.1043746781e+00,1.1043773178e+00
1.6463929279e+00,1.1043700208e+00,1.1043611141e+00,1.1043637539e+00
1.6464729295e+00,1.1043564600e+00,1.1043475521e+00,1.1043501921e+00
1.6465529311e+00,1.1043429013e+00,1.1043339924e+00,1.1043366325e+00
1.6466329327e+00,1.1043293447e+00,1.1043204347e+00,1.1043230749e+00
1.6467129343e+00,1.1043157902e+00,1.1043068791e+00,1.1043095195e+00
1.6467929359e+00,1.1043022378e+00,1.1042933257e+00,1.1042959662e+00
1.6468729375e+00,1.1042886876e+00,1.1042797744e+00,1.1042824149e+00
1.6469529391e+00,1.1042751394e+00,1.1042662251e+00,1.1042688659e+00
1.6470329407e+00,1.1042615934e+00,1.1042526780e+00,1.1042553189e+00
1.6471129423e+00,1.1042480495e+00,1.1042391330e+00,1.1042417740e+00
1.6471929439e+00,1.1042345077e+00,1.1042255902e+00,1.1042282313e+00
1.6472729455e+00,1.1042209680e+00,1.1042120494e+00,1.1042146906e+00
1.6473529471e+00,1.1042074304e+00,1.1041985108e+00,1.1042011521e+00
1.6474329487e+00,1.1041938950e+00,1.1041849742e+00,1.1041876157e+00
1.6475129503e+00,1.1041803616e+00,1.1041714398e+00,1.1041740813e+00
1.6475929519e+00,1.1041668304e+00,1.1041579075e+00,1.1041605491e+00
1.6476729535e+00,1.1041533012e+00,1.1041443772e+00,1.1041470191e+00
1.6477529551e+00,1.1041397742e+00,1.1041308491e+00,1.1041334911e+00
1.6478329567e+00,1.1041262493e+00,1.1041173232e+00,1.1041199652e+00
1.6479129583e+00,1.1041127265e+00,1.1041037993e+00,1.1041064415e+00
1.6479929599e+00,1.1040992058e+00,1.1040902775e+00,1.1040929198e+00
1.6480729615e+00,1.1040856872e+00,1.1040767578e+00,1.1040794003e+00
1.6481529631e+00,1.1040721707e+00,1.1040632403e+00,1.1040658828e+00
1.6482329647e+00,1.1040586563e+00,1.1040497248e+00,1.1040523675e+00
1.6483129663e+00,1.1040451441e+00,1.1040362115e+00,1.1040388543e+00
1.6483929679e+00,1.1040316339e+00,1.1040227003e+00,1.1040253432e+00
1.6484729695e+00,1.1040181259e+00,1.1040091911e+00,1.1040118341e+00
1.6485529711e+00,1.1040046199e+00,1.1039956841e+00,1.1039983272e+00
1.6486329727e+00,1.1039911161e+00,1.1039821792e+00,1.1039848224e+00
1.6487129743e+00,1.1039776143e+00,1.1039686764e+00,1.1039713198e+00
1.6487929759e+00,1.1039641147e+00,1.1039551757e+00,1.1039578192e+00
1.6488729775e+00,1.1039506171e+00,1.1039416771e+00,1.1039443207e+00
1.6489529791e+00,1.1039371217e+00,1.1039281806e+00,1.1039308243e+00
1.6490329807e+00,1.1039236284e+00,1.1039146862e+00,1.1039173300e+00
1.6491129823e+00,1.1039101372e+00,1.1039011939e+00,1.1039038379e+00
1.6491929839e+00,1.1038966481e+00,1.1038877037e+00,1.1038903478e+00
1.6492729855e+00,1.1038831610e+00,1.1038742156e+00,1.1038768598e+00
1.6493529871e+00,1.1038696761e+00,1.1038607296e+00,1.1038633740e+00
1.6494329887e+00,1.1038561933e+00,1.1038472457e+00,1.1038498902e+00
1.6495129903e+00,1.1038427126e+00,1.1038337639e+00,1.1038364085e+00
1.6495929919e+00,1.1038292340e+00,1.1038202843e+00,1.1038229290e+00
1.6496729935e+00,1.1038157575e+00,1.1038068067e+00,1.1038094515e+00
1.6497529951e+00,1.1038022831e+00,1.1037933312e+00,1.1037959761e+00
1.6498329967e+00,1.1037888108e+00,1.1037798578e+00,1.1037825029e+00
1.6499129983e+00,1.1037753406e+00,1.1037663865e+00,1.1037690317e+00
1.6499929999e+00,1.1037618724e+00,1.1037529174e+00,1.1037555627e+00
1.6500730015e+00,1.1037484064e+00,1.1037394503e+00,1.1037420957e+00
1.6501530031e+00,1.1037349425e+00,1.1037259853e+00,1.1037286308e+00
1.6502330047e+00,1.1037214807e+00,1.1037125224e+00,1.1037151681e+00
1.6503130063e+00,1.1037080210e+00,1.1036990616e+00,1.1037017074e+00
1.6503930079e+00,1.1036945633e+00,1.1036856029e+00,1.1036882488e+00
1.6504730095e+00,1.1036811078e+00,1.1036721463e+00,1.1036747923e+00
1.6505530111e+00,1.1036676544e+00,1.1036586918e+00,1.1036613380e+00
1.6506330127e+00,1.1036542031e+00,1.1036452394e+00,1.1036478857e+00
1.6507130143e+00,1.1036407538e+00,1.1036317891e+00,1.1036344355e+00
1.6507930159e+00,1.1036273067e+00,1.1036183409e+00,1.1036209874e+00
1.6508730175e+00,1.1036138616e+00,1.1036048948e+00,1.1036075414e+00
1.6509530191e+00,1.1036004187e+00,1.1035914508e+00,1.1035940975e+00
1.6510330207e+00,1.1035869778e+00,1.1035780088e+00,1.1035806557e+00
1.6511130223e+00,1.1035735390e+00,1.1035645690e+00,1.1035672159e+00
1.6511930239e+00,1.1035601024e+00,1.1035511313e+00,1.1035537783e+00
1.6512730255e+00,1.1035466678e+00,1.1035376956e+00,1.1035403428e+00
1.6513530271e+00,1.1035332353e+00,1.1035242620e+00,1.1035269094e+00
1.6514330287e+00,1.1035198049e+00,1.1035108306e+00,1.1035134780e+00
1.6515130303e+00,1.1035063766e+00,1.1034974012e+00,1.1035000487e+00
1.6515930319e+00,1.1034929504e+00,1.1034839739e+00,1.1034866216e+00
1.6516730335e+00,1.1034795262e+00,1.1034705487e+00,1.1034731965e+00
1.6517530351e+00,1.1034661042e+00,1.1034571256e+00,1.1034597735e+00
1.6518330367e+00,1.1034526843e+00,1.1034437046e+00,1.1034463526e+00
1.6519130383e+00,1.1034392664e+00,1.1034302857e+00,1.1034329338e+00
1.6519930399e+00,1.1034258506e+00,1.1034168689e+00,1.1034195171e+00
1.6520730415e+00,1.1034124370e+00,1.1034034541e+00,1.1034061025e+00
1.6521530431e+00,1.1033990254e+00,1.1033900415e+00,1.1033926900e+00
1.6522330447e+00,1.1033856159e+00,1.1033766309e+00,1.1033792795e+00
1.6523130463e+00,1.1033722085e+00,1.1033632224e+00,1.1033658711e+00
1.6523930479e+00,1.1033588031e+00,1.1033498161e+00,1.1033524649e+00
1.6524730495e+00,1.1033453999e+00,1.1033364118e+00,1.1033390607e+00
1.6525530511e+00,1.1033319987e+00,1.1033230095e+00,1.1033256586e+00
1.6526330527e+00,1.1033185997e+00,1.1033096094e+00,1.1033122586e+00
1.6527130543e+00,1.1033052027e+00,1.1032962114e+00,1.1032988607e+00
1.6527930559e+00,1.1032918078e+00,1.1032828154e+00,1.1032854648e+00
1.6528730575e+00,1.1032784150e+00,1.1032694216e+00,1.1032720711e+00
1.6529530591e+00,1.1032650243e+00,1.1032560298e+00,1.1032586794e+00
1.6530330607e+00,1.1032516356e+00,1.1032426401e+00,1.1032452898e+00
1.6531130623e+00,1.1032382491e+00,1.1032292524e+00,1.1032319023e+00
1.6531930639e+00,1.1032248646e+00,1.1032158669e+00,1.1032185169e+00
1.6532730655e+00,1.1032114822e+00,1.1032024835e+00,1.1032051335e+00
1.6533530671e+00,1.1031981019e+00,1.1031891021e+00,1.1031917523e+00
1.6534330687e+00,1.1031847237e+00,1.1031757228e+00,1.1031783731e+00
1.6535130703e+00,1.1031713476e+00,1.1031623456e+00,1.1031649960e+00
1.6535930719e+00,1.1031579735e+00,1.1031489705e+00,1.1031516210e+00
1.6536730735e+00,1.1031446015e+00,1.1031355975e+00,1.1031382481e+00
1.6537530751e+00,1.1031312316e+00,1.1031222265e+00,1.1031248773e+00
1.6538330767e+00,1.1031178638e+00,1.1031088576e+00,1.1031115085e+00
1.6539130783e+00,1.1031044981e+00,1.1030954908e+00,1.1030981418e+00
1.6539930799e+00,1.1030911344e+00,1.1030821261e+00,1.1030847772e+00
1.6540730815e+00,1.1030777728e+00,1.1030687635e+00,1.1030714147e+00
1.6541530831e+00,1.1030644133e+00,1.1030554029e+00,1.1030580543e+00
